epoch,acc,loss
0,0.675489110826404,0.6402334651851747
1,0.6859303445711502,0.6038762557121161
2,0.6869363087927632,0.5877735988018962
3,0.6931455545225602,0.5748680577217598
4,0.7033092831132878,0.5647412631818354
5,0.7162480944566262,0.5583482190245015
6,0.7187456670888538,0.5523869875186324
7,0.7269668397897487,0.546240830468589
8,0.7288400169647532,0.541481486000498
9,0.732551688143594,0.5364437157856007
0,0.6599833500919551,0.6484758180785943
1,0.6858956601511544,0.6013652237688634
2,0.6864159838971672,0.5831201157309203
3,0.6947065351144011,0.5693723068201577
4,0.7078881656824177,0.5599758844567814
5,0.7161440250363118,0.5545123831167521
6,0.7191272346871197,0.5475077842175754
7,0.7230817276627276,0.540723462202057
8,0.7293950315982008,0.5342130105737278
9,0.7322048013346262,0.5285971768689384
10,0.7413625667127274,0.5199415037581374
11,0.7444845292444813,0.5142067626741006
0,0.6804148783147195,0.6333159609990194
1,0.6859303454850275,0.5834808389224506
2,0.6860690984776237,0.5682916648389232
3,0.6998057421490672,0.5580284920102004
4,0.7221798254470314,0.5481025517168795
5,0.7317191629183513,0.5386769818179532
6,0.7357777194629781,0.5304519198498912
7,0.7434785663543999,0.5197453124564184
8,0.7487165257861946,0.5105332880281817
9,0.7576314648973871,0.49921141553474263
0,0.6853753303801681,0.6395441318734337
1,0.6859303481067387,0.6119264822132267
2,0.6859303447944506,0.5907507703500133
3,0.6859303485285282,0.5800048135654166
4,0.6859303448440729,0.5690487510324004
5,0.6859303446207725,0.5651273291319737
6,0.6859303460060615,0.557703183654014
0,0.684577490761721,0.6368314682883232
1,0.6859303458282483,0.6039166274713513
2,0.6859303470357242,0.5853000240069877
3,0.6859303433305929,0.57378744861943
4,0.6874219509968732,0.5648262812225534
5,0.7006382670600354,0.5594589664789845
6,0.7191272346126862,0.5537067722625832
0,0.6702858320019588,0.6414505408295518
1,0.6859303403780664,0.6036747557967715
2,0.6874219532298764,0.5822847133224014
3,0.6999791822371279,0.5696466501781013
4,0.71114888135977,0.5610929109756768
5,0.7192659903138326,0.5518217782661954
6,0.725197725699946,0.5451318731672873
0,0.6709102296301573,0.6452805578369563
1,0.6859303483052278,0.6055034135290104
2,0.6861384776555931,0.5855513983218105
3,0.6899195251756622,0.5736295238346072
4,0.7028930174158138,0.5647597846863123
5,0.7099000943572144,0.5595348191621881
6,0.7161440203387347,0.5511462379299157
0,0.6392396302730676,0.6610984968811592
1,0.6858262791950527,0.6130673628301979
2,0.6863812995681455,0.5926646751339895
3,0.6898848281433335,0.5764213081072451
4,0.7070556379760603,0.567072383334737
5,0.7135076935601926,0.5577819486324014
6,0.7164562228517624,0.5524016857453221
0,0.682877757131797,0.6403926311310707
1,0.6859303471597799,0.6129747586242366
2,0.6859997213920608,0.5953528307025767
3,0.6859303456876519,0.5799438695611844
4,0.6913070626359418,0.5719290086370211
5,0.7033092812524517,0.5626882253481178
6,0.7191966188438593,0.5562992287820133
0,0.6269252162415855,0.6690417379657753
1,0.6856875280012648,0.6131878370457654
2,0.6862425463233028,0.5888639609013449
3,0.6928333613922812,0.5722302658946269
4,0.7084431840375374,0.5636920009123166
5,0.7149299291817081,0.5570454130982234
0,0.6776397973154294,0.6436761326749827
1,0.6859303494217294,0.6085153585939512
2,0.6859303469488851,0.5898424365268397
3,0.6859303423753638,0.5782889828108643
4,0.685860968449087,0.5708981617629751
5,0.687040378026994,0.5624592970781193
6,0.7020258126707767,0.5554266846740694
0,0.6791313996886651,0.6373523199989972
1,0.6858956543122645,0.607251663230834
2,0.6868669363055329,0.5855660064881728
3,0.6979672523135035,0.5732341061538907
4,0.7089288152585798,0.5628609096638386
5,0.7190231700470862,0.5546973524980875
6,0.7219023192840259,0.5494880487911575
7,0.7302622474131446,0.5422704265594681
0,0.6326141234213856,0.6627772194726864
1,0.6859303411430768,0.6088585396720746
2,0.6876647688817495,0.5864662141935231
3,0.7014361072119222,0.5693055473353837
4,0.7137852089364038,0.5612905145195961
5,0.7177050100279959,0.5557696087583351
6,0.720965728471791,0.5462512807912563
0,0.6781601193784196,0.6389873872621059
1,0.6860691010786588,0.6013956124158645
2,0.6874219512325791,0.584147318219682
3,0.6892257495852404,0.5738124391589993
4,0.7015748583519527,0.5645071462766463
5,0.7071250158349038,0.557118451630869
6,0.7152421286843166,0.5520420734563449
7,0.7249202170062036,0.5428396087298533
0,0.6846468701588557,0.641886598122373
1,0.6859650342511092,0.6089941644876993
2,0.6859650350822826,0.5879058227081545
3,0.6864853540562849,0.5782018071928285
4,0.6891563782599989,0.567324858582167
5,0.6944984004048281,0.5620029625489706
6,0.7087206927726317,0.5553060254665921
7,0.7136811413645199,0.5495195174549693
0,0.6361870588668841,0.6630929072943312
1,0.6857916098664368,0.6178721124452345
2,0.6867628879126653,0.5934780263588136
3,0.6892604596930435,0.5759582635461333
4,0.6968225513133788,0.5662247411864334
5,0.7083391321214869,0.558391154474039
6,0.7147565037735759,0.5517067247920283
7,0.7229429886470775,0.543155447531461
